country,sex,age_group,year,population_000
mlt,m,youth,2013,27.08300018310547
mlt,m,adult,2013,148.9340057373047
mlt,f,total,2013,177.69400024414062
mlt,f,youth,2013,27.45400047302246
mlt,f,adult,2013,150.24000549316406
mlt,mf,total,2014,356.0979919433594
mlt,mf,youth,2014,54.71699905395508
mlt,mf,adult,2014,301.3810119628906
mlt,m,total,2014,177.1280059814453
mlt,m,youth,2014,26.625999450683594
mlt,m,adult,2014,150.5019989013672
mlt,f,total,2014,178.96998596191406
mlt,f,youth,2014,28.090999603271484
mlt,f,adult,2014,150.87899780273438
mlt,mf,total,2015,358.24700927734375
mlt,mf,youth,2015,54.49800109863281
mlt,mf,adult,2015,303.7489929199219
mlt,m,total,2015,178.08700561523438
mlt,m,youth,2015,26.115999221801758
mlt,m,adult,2015,151.9709930419922
mlt,f,total,2015,180.16000366210938
mlt,f,youth,2015,28.381999969482422
mlt,f,adult,2015,151.7779998779297
mlt,mf,total,2016,360.10198974609375
mlt,mf,youth,2016,54.0369987487793
mlt,mf,adult,2016,306.06500244140625
mlt,m,total,2016,178.98899841308594
mlt,m,youth,2016,25.650999069213867
mlt,m,adult,2016,153.33799743652344
mlt,f,total,2016,181.1129913330078
mlt,f,youth,2016,28.38599967956543
mlt,f,adult,2016,152.7270050048828
mlt,mf,total,2017,361.7130126953125
mlt,mf,youth,2017,53.176998138427734
mlt,mf,adult,2017,308.5360107421875
mlt,m,total,2017,179.71600341796875
mlt,m,youth,2017,25.14900016784668
mlt,m,adult,2017,154.56700134277344
mlt,f,total,2017,181.99700927734375
mlt,f,youth,2017,28.027999877929688
mlt,f,adult,2017,153.968994140625
mlt,mf,total,2018,363.0840148925781
mlt,mf,youth,2018,51.999000549316406
mlt,mf,adult,2018,311.0849914550781
mlt,m,total,2018,180.3070068359375
mlt,m,youth,2018,24.615999221801758
mlt,m,adult,2018,155.6909942626953
mlt,f,total,2018,182.77700805664062
mlt,f,youth,2018,27.382999420166016
mlt,f,adult,2018,155.3939971923828
mlt,mf,total,2019,364.2659912109375
mlt,mf,youth,2019,50.6619987487793
mlt,mf,adult,2019,313.60400390625
mlt,m,total,2019,180.84100341796875
mlt,m,youth,2019,24.073999404907227
mlt,m,adult,2019,156.76699829101562
mlt,f,total,2019,183.42498779296875
mlt,f,youth,2019,26.58799934387207
mlt,f,adult,2019,156.83700561523438
mlt,mf,total,2020,365.2950134277344
mlt,mf,youth,2020,49.290000915527344
mlt,mf,adult,2020,316.0050048828125
mlt,m,total,2020,181.35400390625
mlt,m,youth,2020,23.538000106811523
mlt,m,adult,2020,157.8159942626953
mlt,f,total,2020,183.94100952148438
mlt,f,youth,2020,25.75200080871582
mlt,f,adult,2020,158.18899536132812
mtq,mf,total,1991,272.7760009765625
mtq,mf,youth,1991,66.73600006103516
mtq,mf,adult,1991,206.0399932861328
mtq,m,total,1991,129.27200317382812
mtq,m,youth,1991,33.481998443603516
mtq,m,adult,1991,95.79000091552734
mtq,f,total,1991,143.50399780273438
mtq,f,youth,1991,33.25400161743164
mtq,f,adult,1991,110.25
mtq,mf,total,1992,274.239013671875
mtq,mf,youth,1992,63.77899932861328
mtq,mf,adult,1992,210.4600067138672
mtq,m,total,1992,129.67300415039062
mtq,m,youth,1992,32.00199890136719
mtq,m,adult,1992,97.6709976196289
mtq,f,total,1992,144.56600952148438
mtq,f,youth,1992,31.777000427246094
mtq,f,adult,1992,112.78900146484375
mtq,mf,total,1993,275.77801513671875
mtq,mf,youth,1993,61.04999923706055
mtq,mf,adult,1993,214.72799682617188
mtq,m,total,1993,130.05299377441406
mtq,m,youth,1993,30.645999908447266
mtq,m,adult,1993,99.40699768066406
mtq,f,total,1993,145.7250213623047
mtq,f,youth,1993,30.40399932861328
mtq,f,adult,1993,115.32099914550781
mtq,mf,total,1994,277.87799072265625
mtq,mf,youth,1994,58.915000915527344
mtq,mf,adult,1994,218.96299743652344
mtq,m,total,1994,130.66099548339844
mtq,m,youth,1994,29.59000015258789
mtq,m,adult,1994,101.07099914550781
mtq,f,total,1994,147.2169952392578
mtq,f,youth,1994,29.325000762939453
mtq,f,adult,1994,117.89199829101562
mtq,mf,total,1995,280.6159973144531
mtq,mf,youth,1995,57.62300109863281
mtq,mf,adult,1995,222.9929962158203
mtq,m,total,1995,131.53500366210938
mtq,m,youth,1995,28.958999633789062
mtq,m,adult,1995,102.57599639892578
mtq,f,total,1995,149.08099365234375
mtq,f,youth,1995,28.663999557495117
mtq,f,adult,1995,120.41699981689453
mtq,mf,total,1996,284.87200927734375
mtq,mf,youth,1996,57.345001220703125
mtq,mf,adult,1996,227.52699279785156
mtq,m,total,1996,133.00799560546875
mtq,m,youth,1996,28.51300048828125
mtq,m,adult,1996,104.49500274658203
mtq,f,total,1996,151.864013671875
mtq,f,youth,1996,28.832000732421875
mtq,f,adult,1996,123.03199768066406
mtq,mf,total,1997,288.69500732421875
mtq,mf,youth,1997,56.63199996948242
mtq,mf,adult,1997,232.06300354003906
mtq,m,total,1997,134.18499755859375
mtq,m,youth,1997,27.858999252319336
mtq,m,adult,1997,106.32599639892578
mtq,f,total,1997,154.510009765625
mtq,f,youth,1997,28.773000717163086
mtq,f,adult,1997,125.73699951171875
mtq,mf,total,1998,292.02099609375
mtq,mf,youth,1998,55.340999603271484
mtq,mf,adult,1998,236.67999267578125
mtq,m,total,1998,135.12399291992188
mtq,m,youth,1998,26.975000381469727
mtq,m,adult,1998,108.14900207519531
mtq,f,total,1998,156.89700317382812
mtq,f,youth,1998,28.365999221801758
mtq,f,adult,1998,128.531005859375
mtq,mf,total,1999,295.0159912109375
mtq,mf,youth,1999,53.60100173950195
mtq,mf,adult,1999,241.4149932861328
mtq,m,total,1999,135.97300720214844
mtq,m,youth,1999,25.96500015258789
mtq,m,adult,1999,110.00800323486328
mtq,f,total,1999,159.04298400878906
mtq,f,youth,1999,27.63599967956543
mtq,f,adult,1999,131.40699768066406
mtq,mf,total,2000,297.94000244140625
mtq,mf,youth,2000,51.792999267578125
mtq,mf,adult,2000,246.14700317382812
mtq,m,total,2000,136.875
mtq,m,youth,2000,25.034000396728516
mtq,m,adult,2000,111.84100341796875
mtq,f,total,2000,161.06500244140625
mtq,f,youth,2000,26.759000778198242
mtq,f,adult,2000,134.30599975585938
mtq,mf,total,2001,300.7040100097656
mtq,mf,youth,2001,50.18600082397461
mtq,mf,adult,2001,250.51800537109375
mtq,m,total,2001,137.8090057373047
mtq,m,youth,2001,24.493000030517578
mtq,m,adult,2001,113.31600189208984
mtq,f,total,2001,162.89500427246094
mtq,f,youth,2001,25.69300079345703
mtq,f,adult,2001,137.20199584960938
mtq,mf,total,2002,304.0570068359375
mtq,mf,youth,2002,49.6349983215332
mtq,mf,adult,2002,254.4219970703125
mtq,m,total,2002,139.10800170898438
mtq,m,youth,2002,24.49799919128418
mtq,m,adult,2002,114.61000061035156
mtq,f,total,2002,164.94900512695312
mtq,f,youth,2002,25.136999130249023
mtq,f,adult,2002,139.81199645996094
mtq,mf,total,2003,307.6549987792969
mtq,mf,youth,2003,50.236000061035156
mtq,mf,adult,2003,257.41900634765625
mtq,m,total,2003,140.55099487304688
mtq,m,youth,2003,25.04199981689453
mtq,m,adult,2003,115.50900268554688
mtq,f,total,2003,167.10400390625
mtq,f,youth,2003,25.194000244140625
mtq,f,adult,2003,141.91000366210938
mtq,mf,total,2004,310.9159851074219
mtq,mf,youth,2004,51.702999114990234
mtq,mf,adult,2004,259.2130126953125
mtq,m,total,2004,141.80499267578125
mtq,m,youth,2004,25.93899917602539
mtq,m,adult,2004,115.86599731445312
mtq,f,total,2004,169.11099243164062
mtq,f,youth,2004,25.763999938964844
mtq,f,adult,2004,143.3470001220703
mtq,mf,total,2005,313.4440002441406
mtq,mf,youth,2005,53.59299850463867
mtq,mf,adult,2005,259.85101318359375
mtq,m,total,2005,142.66600036621094
mtq,m,youth,2005,26.961000442504883
mtq,m,adult,2005,115.70500183105469
mtq,f,total,2005,170.7779998779297
mtq,f,youth,2005,26.631999969482422
mtq,f,adult,2005,144.14599609375
mtq,mf,total,2006,315.5069885253906
mtq,mf,youth,2006,53.99700164794922
mtq,mf,adult,2006,261.510009765625
mtq,m,total,2006,143.38800048828125
mtq,m,youth,2006,26.945999145507812
mtq,m,adult,2006,116.44200134277344
mtq,f,total,2006,172.11898803710938
mtq,f,youth,2006,27.051000595092773
mtq,f,adult,2006,145.0679931640625
mtq,mf,total,2007,316.6080017089844
mtq,mf,youth,2007,53.85599899291992
mtq,mf,adult,2007,262.75201416015625
mtq,m,total,2007,143.57699584960938
mtq,m,youth,2007,26.652999877929688
mtq,m,adult,2007,116.92400360107422
mtq,f,total,2007,173.031005859375
mtq,f,youth,2007,27.202999114990234
mtq,f,adult,2007,145.8280029296875
mtq,mf,total,2008,317.0459899902344
mtq,mf,youth,2008,53.301998138427734
mtq,mf,adult,2008,263.7439880371094
mtq,m,total,2008,143.42799377441406
mtq,m,youth,2008,26.209999084472656
mtq,m,adult,2008,117.21800231933594
mtq,f,total,2008,173.6179962158203
mtq,f,youth,2008,27.091999053955078
mtq,f,adult,2008,146.5260009765625
mtq,mf,total,2009,317.27099609375
mtq,mf,youth,2009,52.479000091552734
mtq,mf,adult,2009,264.7919921875
mtq,m,total,2009,143.20700073242188
mtq,m,youth,2009,25.732999801635742
mtq,m,adult,2009,117.4739990234375
mtq,f,total,2009,174.06399536132812
mtq,f,youth,2009,26.746000289916992
mtq,f,adult,2009,147.3179931640625
mtq,mf,total,2010,317.6510009765625
mtq,mf,youth,2010,51.577999114990234
mtq,mf,adult,2010,266.072998046875
mtq,m,total,2010,143.1009979248047
mtq,m,youth,2010,25.320999145507812
mtq,m,adult,2010,117.77999877929688
mtq,f,total,2010,174.5500030517578
mtq,f,youth,2010,26.256999969482422
mtq,f,adult,2010,148.29299926757812
mtq,mf,total,2011,319.875
mtq,mf,youth,2011,51.518001556396484
mtq,mf,adult,2011,268.35699462890625
mtq,m,total,2011,143.82699584960938
mtq,m,youth,2011,25.261999130249023
mtq,m,adult,2011,118.56500244140625
mtq,f,total,2011,176.04800415039062
mtq,f,youth,2011,26.256000518798828
mtq,f,adult,2011,149.79200744628906
mtq,mf,total,2012,322.0140075683594
mtq,mf,youth,2012,51.05099868774414
mtq,mf,adult,2012,270.9630126953125
mtq,m,total,2012,144.53700256347656
mtq,m,youth,2012,25.000999450683594
mtq,m,adult,2012,119.53600311279297
mtq,f,total,2012,177.4770050048828
mtq,f,youth,2012,26.049999237060547
mtq,f,adult,2012,151.427001953125
mtq,mf,total,2013,324.1719970703125
mtq,mf,youth,2013,50.1879997253418
mtq,mf,adult,2013,273.9840087890625
mtq,m,total,2013,145.2429962158203
mtq,m,youth,2013,24.52199935913086
mtq,m,adult,2013,120.72100067138672
mtq,f,total,2013,178.9290008544922
mtq,f,youth,2013,25.666000366210938
mtq,f,adult,2013,153.26300048828125
mtq,mf,total,2014,326.302001953125
mtq,mf,youth,2014,49.108001708984375
mtq,mf,adult,2014,277.1940002441406
mtq,m,total,2014,145.88900756835938
mtq,m,youth,2014,23.902000427246094
mtq,m,adult,2014,121.98699951171875
mtq,f,total,2014,180.41299438476562
mtq,f,youth,2014,25.20599937438965
mtq,f,adult,2014,155.20700073242188
mtq,mf,total,2015,328.2439880371094
mtq,mf,youth,2015,48.03900146484375
mtq,mf,adult,2015,280.2049865722656
mtq,m,total,2015,146.40899658203125
mtq,m,youth,2015,23.270000457763672
mtq,m,adult,2015,123.13899993896484
mtq,f,total,2015,181.83499145507812
mtq,f,youth,2015,24.768999099731445
mtq,f,adult,2015,157.0659942626953
mtq,mf,total,2016,329.1319885253906
mtq,mf,youth,2016,48.05500030517578
mtq,mf,adult,2016,281.0769958496094
mtq,m,total,2016,146.5489959716797
mtq,m,youth,2016,23.3439998626709
mtq,m,adult,2016,123.20500183105469
mtq,f,total,2016,182.58299255371094
mtq,f,youth,2016,24.711000442504883
mtq,f,adult,2016,157.8719940185547
mtq,mf,total,2017,329.9830017089844
mtq,mf,youth,2017,48.13999938964844
mtq,mf,adult,2017,281.8429870605469
mtq,m,total,2017,146.6840057373047
mtq,m,youth,2017,23.459999084472656
mtq,m,adult,2017,123.2239990234375
mtq,f,total,2017,183.2989959716797
mtq,f,youth,2017,24.68000030517578
mtq,f,adult,2017,158.61900329589844
mtq,mf,total,2018,330.7120056152344
mtq,mf,youth,2018,48.244998931884766
mtq,mf,adult,2018,282.4670104980469
mtq,m,total,2018,146.7790069580078
mtq,m,youth,2018,23.5939998626709
mtq,m,adult,2018,123.18499755859375
mtq,f,total,2018,183.93299865722656
mtq,f,youth,2018,24.650999069213867
mtq,f,adult,2018,159.28199768066406
mtq,mf,total,2019,331.281005859375
mtq,mf,youth,2019,48.27399826049805
mtq,mf,adult,2019,283.0069885253906
mtq,m,total,2019,146.82400512695312
mtq,m,youth,2019,23.702999114990234
mtq,m,adult,2019,123.12100219726562
mtq,f,total,2019,184.45700073242188
mtq,f,youth,2019,24.570999145507812
mtq,f,adult,2019,159.88600158691406
mtq,mf,total,2020,331.71600341796875
mtq,mf,youth,2020,48.17599868774414
mtq,mf,adult,2020,283.5400085449219
mtq,m,total,2020,146.8280029296875
mtq,m,youth,2020,23.757999420166016
mtq,m,adult,2020,123.06999969482422
mtq,f,total,2020,184.88800048828125
mtq,f,youth,2020,24.417999267578125
mtq,f,adult,2020,160.47000122070312
mrt,mf,total,1991,1155.0419921875
mrt,mf,youth,1991,415.41900634765625
mrt,mf,adult,1991,739.6229858398438
mrt,m,total,1991,566.8820190429688
mrt,m,youth,1991,210.5679931640625
mrt,m,adult,1991,356.3139953613281
mrt,f,total,1991,588.1599731445312
mrt,f,youth,1991,204.8509979248047
mrt,f,adult,1991,383.3089904785156
mrt,mf,total,1992,1190.7889404296875
mrt,mf,youth,1992,427.7409973144531
mrt,mf,adult,1992,763.0479736328125
mrt,m,total,1992,584.7000122070312
mrt,m,youth,1992,216.76800537109375
mrt,m,adult,1992,367.9320068359375
mrt,f,total,1992,606.0889282226562
mrt,f,youth,1992,210.97300720214844
mrt,f,adult,1992,395.1159973144531
mrt,mf,total,1993,1228.70703125
mrt,mf,youth,1993,440.7860107421875
mrt,mf,adult,1993,787.9210205078125
mrt,m,total,1993,603.6589965820312
mrt,m,youth,1993,223.37399291992188
mrt,m,adult,1993,380.2850036621094
mrt,f,total,1993,625.0480346679688
mrt,f,youth,1993,217.41200256347656
mrt,f,adult,1993,407.635986328125
mrt,mf,total,1994,1268.5439453125
mrt,mf,youth,1994,454.3680114746094
mrt,mf,adult,1994,814.176025390625
mrt,m,total,1994,623.666015625
mrt,m,youth,1994,230.302001953125
mrt,m,adult,1994,393.364013671875
mrt,f,total,1994,644.8779296875
mrt,f,youth,1994,224.0659942626953
mrt,f,adult,1994,420.81201171875
mrt,mf,total,1995,1310.177001953125
mrt,mf,youth,1995,468.3869934082031
mrt,mf,adult,1995,841.7899780273438
mrt,m,total,1995,644.677001953125
mrt,m,youth,1995,237.50599670410156
mrt,m,adult,1995,407.1709899902344
mrt,f,total,1995,665.5
mrt,f,youth,1995,230.88099670410156
mrt,f,adult,1995,434.6189880371094
mrt,mf,total,1996,1353.488037109375
mrt,mf,youth,1996,482.510009765625
mrt,mf,adult,1996,870.97802734375
mrt,m,total,1996,666.7039794921875
mrt,m,youth,1996,244.7310028076172
mrt,m,adult,1996,421.9729919433594
mrt,f,total,1996,686.7840576171875
mrt,f,youth,1996,237.7790069580078
mrt,f,adult,1996,449.0050048828125
mrt,mf,total,1997,1398.8709716796875
mrt,mf,youth,1997,496.8689880371094
mrt,mf,adult,1997,902.0020141601562
mrt,m,total,1997,689.926025390625
mrt,m,youth,1997,252.1179962158203
mrt,m,adult,1997,437.8080139160156
mrt,f,total,1997,708.9449462890625
mrt,f,youth,1997,244.75100708007812
mrt,f,adult,1997,464.1940002441406
mrt,mf,total,1998,1446.4229736328125
mrt,mf,youth,1998,511.50799560546875
mrt,mf,adult,1998,934.9149780273438
mrt,m,total,1998,714.3410034179688
mrt,m,youth,1998,259.6679992675781
mrt,m,adult,1998,454.6730041503906
mrt,f,total,1998,732.0819702148438
mrt,f,youth,1998,251.83999633789062
mrt,f,adult,1998,480.24200439453125
mrt,mf,total,1999,1496.3759765625
mrt,mf,youth,1999,526.56298828125
mrt,mf,adult,1999,969.81298828125
mrt,m,total,1999,740.0029907226562
mrt,m,youth,1999,267.427001953125
mrt,m,adult,1999,472.57598876953125
mrt,f,total,1999,756.3729858398438
mrt,f,youth,1999,259.135986328125
mrt,f,adult,1999,497.23699951171875
mrt,mf,total,2000,1548.8270263671875
mrt,mf,youth,2000,542.1190185546875
mrt,mf,adult,2000,1006.7080078125
mrt,m,total,2000,766.927978515625
mrt,m,youth,2000,275.4259948730469
mrt,m,adult,2000,491.50201416015625
mrt,f,total,2000,781.8990478515625
mrt,f,youth,2000,266.6929931640625
mrt,f,adult,2000,515.2059936523438
mrt,mf,total,2001,1602.946044921875
mrt,mf,youth,2001,558.4099731445312
mrt,mf,adult,2001,1044.5360107421875
mrt,m,total,2001,794.844970703125
mrt,m,youth,2001,283.8059997558594
mrt,m,adult,2001,511.03900146484375
mrt,f,total,2001,808.10107421875
mrt,f,youth,2001,274.60400390625
mrt,f,adult,2001,533.4970092773438
mrt,mf,total,2002,1659.81005859375
mrt,mf,youth,2002,575.0770263671875
mrt,mf,adult,2002,1084.7330322265625
mrt,m,total,2002,824.1079711914062
mrt,m,youth,2002,292.3340148925781
mrt,m,adult,2002,531.7739868164062
mrt,f,total,2002,835.7020874023438
mrt,f,youth,2002,282.7430114746094
mrt,f,adult,2002,552.958984375
mrt,mf,total,2003,1718.6219482421875
mrt,mf,youth,2003,591.8330078125
mrt,mf,adult,2003,1126.7889404296875
mrt,m,total,2003,854.3300170898438
mrt,m,youth,2003,300.8800048828125
mrt,m,adult,2003,553.4500122070312
mrt,f,total,2003,864.2919311523438
mrt,f,youth,2003,290.9530029296875
mrt,f,adult,2003,573.3389892578125
mrt,mf,total,2004,1778.385986328125
mrt,mf,youth,2004,608.3900146484375
mrt,mf,adult,2004,1169.9959716796875
mrt,m,total,2004,885.0380249023438
mrt,m,youth,2004,309.3179931640625
mrt,m,adult,2004,575.719970703125
mrt,f,total,2004,893.3479614257812
mrt,f,youth,2004,299.0719909667969
mrt,f,adult,2004,594.2760009765625
mrt,mf,total,2005,1838.4439697265625
mrt,mf,youth,2005,624.5989990234375
mrt,mf,adult,2005,1213.844970703125
mrt,m,total,2005,915.89697265625
mrt,m,youth,2005,317.5790100097656
mrt,m,adult,2005,598.3179931640625
mrt,f,total,2005,922.5469970703125
mrt,f,youth,2005,307.0199890136719
mrt,f,adult,2005,615.5269775390625
mrt,mf,total,2006,1892.574951171875
mrt,mf,youth,2006,639.0560302734375
mrt,mf,adult,2006,1253.51904296875
mrt,m,total,2006,943.3679809570312
mrt,m,youth,2006,324.8869934082031
mrt,m,adult,2006,618.4810180664062
mrt,f,total,2006,949.2069702148438
mrt,f,youth,2006,314.16900634765625
mrt,f,adult,2006,635.0380249023438
mrt,mf,total,2007,1947.1199951171875
mrt,mf,youth,2007,653.85302734375
mrt,mf,adult,2007,1293.2669677734375
mrt,m,total,2007,971.0549926757812
mrt,m,youth,2007,332.3940124511719
mrt,m,adult,2007,638.6610107421875
mrt,f,total,2007,976.0650024414062
mrt,f,youth,2007,321.4590148925781
mrt,f,adult,2007,654.6060180664062
mrt,mf,total,2008,2002.60498046875
mrt,mf,youth,2008,669.177001953125
mrt,mf,adult,2008,1333.427978515625
mrt,m,total,2008,999.2160034179688
mrt,m,youth,2008,340.1860046386719
mrt,m,adult,2008,659.030029296875
mrt,f,total,2008,1003.3889770507812
mrt,f,youth,2008,328.9909973144531
mrt,f,adult,2008,674.3980102539062
mrt,mf,total,2009,2059.791015625
mrt,mf,youth,2009,685.239013671875
mrt,mf,adult,2009,1374.552001953125
mrt,m,total,2009,1028.208984375
mrt,m,youth,2009,348.34600830078125
mrt,m,adult,2009,679.8629760742188
mrt,f,total,2009,1031.58203125
mrt,f,youth,2009,336.89300537109375
mrt,f,adult,2009,694.6890258789062
mrt,mf,total,2010,2119.23095703125
mrt,mf,youth,2010,702.18798828125
mrt,mf,adult,2010,1417.04296875
mrt,m,total,2010,1058.31298828125
mrt,m,youth,2010,356.9410095214844
mrt,m,adult,2010,701.3720092773438
mrt,f,total,2010,1060.91796875
mrt,f,youth,2010,345.24700927734375
mrt,f,adult,2010,715.6710205078125
mrt,mf,total,2011,2178.64599609375
mrt,mf,youth,2011,718.7899780273438
mrt,mf,adult,2011,1459.85595703125
mrt,m,total,2011,1088.3680419921875
mrt,m,youth,2011,365.2980041503906
mrt,m,adult,2011,723.0700073242188
mrt,f,total,2011,1090.2779541015625
mrt,f,youth,2011,353.49200439453125
mrt,f,adult,2011,736.7860107421875
mrt,mf,total,2012,2240.6689453125
mrt,mf,youth,2012,736.3489990234375
mrt,mf,adult,2012,1504.3199462890625
mrt,m,total,2012,1119.7259521484375
mrt,m,youth,2012,374.1319885253906
mrt,m,adult,2012,745.593994140625
mrt,f,total,2012,1120.9429931640625
mrt,f,youth,2012,362.2170104980469
mrt,f,adult,2012,758.7260131835938
mrt,mf,total,2013,2305.06396484375
mrt,mf,youth,2013,754.7990112304688
mrt,mf,adult,2013,1550.2650146484375
mrt,m,total,2013,1152.27001953125
mrt,m,youth,2013,383.4070129394531
mrt,m,adult,2013,768.8629760742188
mrt,f,total,2013,1152.7939453125
mrt,f,youth,2013,371.3919982910156
mrt,f,adult,2013,781.4019775390625
mrt,mf,total,2014,2371.52099609375
mrt,mf,youth,2014,774.0139770507812
mrt,mf,adult,2014,1597.5069580078125
mrt,m,total,2014,1185.8599853515625
mrt,m,youth,2014,393.06298828125
mrt,m,adult,2014,792.7969970703125
mrt,f,total,2014,1185.6610107421875
mrt,f,youth,2014,380.95098876953125
mrt,f,adult,2014,804.7100219726562
mrt,mf,total,2015,2439.87109375
mrt,mf,youth,2015,793.9010009765625
mrt,mf,adult,2015,1645.969970703125
mrt,m,total,2015,1220.4169921875
mrt,m,youth,2015,403.0539855957031
mrt,m,adult,2015,817.3629760742188
mrt,f,total,2015,1219.4541015625
