country,sex,age_group,year,employment_to_population_ratio
mex,mf,youth,1991,50.39693832397461
mex,mf,adult,1991,60.58025360107422
mex,m,total,1991,82.23645782470703
mex,m,youth,1991,68.0503158569336
mex,m,adult,1991,90.28105163574219
mex,f,total,1991,32.61716079711914
mex,f,youth,1991,32.76813507080078
mex,f,adult,1991,32.53620529174805
mex,mf,total,1992,57.55049514770508
mex,mf,youth,1992,51.29948425292969
mex,mf,adult,1992,60.97209548950195
mex,m,total,1992,82.52835845947266
mex,m,youth,1992,69.27869415283203
mex,m,adult,1992,89.9983139038086
mex,f,total,1992,33.5159912109375
mex,f,youth,1992,33.33592987060547
mex,f,adult,1992,33.61176300048828
mex,mf,total,1993,58.17753219604492
mex,mf,youth,1993,52.30929183959961
mex,mf,adult,1993,61.353843688964844
mex,m,total,1993,82.83167266845703
mex,m,youth,1993,70.58930206298828
mex,m,adult,1993,89.66575622558594
mex,f,total,1993,34.47573471069336
mex,f,youth,1993,34.02859115600586
mex,f,adult,1993,34.710628509521484
mex,mf,total,1994,57.429718017578125
mex,mf,youth,1994,51.05351257324219
mex,mf,adult,1994,60.82314682006836
mex,m,total,1994,81.04210662841797
mex,m,youth,1994,68.81501007080078
mex,m,adult,1994,87.76300811767578
mex,f,total,1994,34.7445068359375
mex,f,youth,1994,33.265968322753906
mex,f,adult,1994,35.50711441040039
mex,mf,total,1995,55.761993408203125
mex,mf,youth,1995,48.89188003540039
mex,mf,adult,1995,59.33542251586914
mex,m,total,1995,78.02959442138672
mex,m,youth,1995,65.8450927734375
mex,m,adult,1995,84.58560943603516
mex,f,total,1995,34.3765754699707
mex,f,youth,1995,31.879535675048828
mex,f,adult,1995,35.63337707519531
mex,mf,total,1996,56.847511291503906
mex,mf,youth,1996,49.22404479980469
mex,mf,adult,1996,60.6799430847168
mex,m,total,1996,79.57784271240234
mex,m,youth,1996,66.58133697509766
mex,m,adult,1996,86.32475280761719
mex,f,total,1996,35.00706481933594
mex,f,youth,1996,31.82837677001953
mex,f,adult,1996,36.555946350097656
mex,mf,total,1997,58.88441848754883
mex,mf,youth,1997,50.303531646728516
mex,mf,adult,1997,63.04362869262695
mex,m,total,1997,81.48023223876953
mex,m,youth,1997,67.5767822265625
mex,m,adult,1997,88.42436981201172
mex,f,total,1997,37.164337158203125
mex,f,youth,1997,33.02592468261719
mex,f,adult,1997,39.11271286010742
mex,mf,total,1998,59.038002014160156
mex,mf,youth,1998,51.24552917480469
mex,mf,adult,1998,62.68505859375
mex,m,total,1998,81.5152587890625
mex,m,youth,1998,68.14725494384766
mex,m,adult,1998,87.94769287109375
mex,f,total,1998,37.4238395690918
mex,f,youth,1998,34.37635040283203
mex,f,adult,1998,38.81223678588867
mex,mf,total,1999,58.99609375
mex,mf,youth,1999,51.305538177490234
mex,mf,adult,1999,62.48645782470703
mex,m,total,1999,81.71395111083984
mex,m,youth,1999,68.16061401367188
mex,m,adult,1999,88.02562713623047
mex,f,total,1999,37.14219284057617
mex,f,youth,1999,34.51536178588867
mex,f,adult,1999,38.30493927001953
mex,mf,total,2000,58.80514907836914
mex,mf,youth,2000,49.955528259277344
mex,mf,adult,2000,62.717872619628906
mex,m,total,2000,80.86556243896484
mex,m,youth,2000,65.77238464355469
mex,m,adult,2000,87.70327758789062
mex,f,total,2000,37.574432373046875
mex,f,youth,2000,34.218318939208984
mex,f,adult,2000,39.02359390258789
mex,mf,total,2001,58.27708053588867
mex,mf,youth,2001,48.60204315185547
mex,mf,adult,2001,62.44141387939453
mex,m,total,2001,80.4366683959961
mex,m,youth,2001,64.4789047241211
mex,m,adult,2001,87.48944091796875
mex,f,total,2001,36.94261932373047
mex,f,youth,2001,32.748077392578125
mex,f,adult,2001,38.70214080810547
mex,mf,total,2002,58.197696685791016
mex,mf,youth,2002,46.68251419067383
mex,mf,adult,2002,63.02825164794922
mex,m,total,2002,79.64875793457031
mex,m,youth,2002,61.817771911621094
mex,m,adult,2002,87.34908294677734
mex,f,total,2002,37.532142639160156
mex,f,youth,2002,31.50056266784668
mex,f,adult,2002,39.99174880981445
mex,mf,total,2003,57.62515640258789
mex,mf,youth,2003,45.1696891784668
mex,mf,adult,2003,62.72584915161133
mex,m,total,2003,78.98497772216797
mex,m,youth,2003,60.21754837036133
mex,m,adult,2003,86.91895294189453
mex,f,total,2003,37.03226852416992
mex,f,youth,2003,30.000213623046875
mex,f,adult,2003,39.82387161254883
mex,mf,total,2004,58.487308502197266
mex,mf,youth,2004,45.3204460144043
mex,mf,adult,2004,63.76179885864258
mex,m,total,2004,78.97777557373047
mex,m,youth,2004,60.492347717285156
mex,m,adult,2004,86.64292907714844
mex,f,total,2004,38.718814849853516
mex,f,youth,2004,29.95147705078125
mex,f,adult,2004,42.114200592041016
mex,mf,total,2005,58.514915466308594
mex,mf,youth,2005,45.155879974365234
mex,mf,adult,2005,63.76163864135742
mex,m,total,2005,78.16865539550781
mex,m,youth,2005,58.71346664428711
mex,m,adult,2005,86.09770965576172
mex,f,total,2005,39.54227828979492
mex,f,youth,2005,31.36084747314453
mex,f,adult,2005,42.640953063964844
mex,mf,total,2006,59.61161804199219
mex,mf,youth,2006,46.33565139770508
mex,mf,adult,2006,64.74116516113281
mex,m,total,2006,79.23978424072266
mex,m,youth,2006,60.1829948425293
mex,m,adult,2006,86.89507293701172
mex,f,total,2006,40.64773178100586
mex,f,youth,2006,32.19139862060547
mex,f,adult,2006,43.79248046875
mex,mf,total,2007,59.65373992919922
mex,mf,youth,2007,45.71580123901367
mex,mf,adult,2007,64.95719909667969
mex,m,total,2007,78.72949981689453
mex,m,youth,2007,59.199066162109375
mex,m,adult,2007,86.46892547607422
mex,f,total,2007,41.20933532714844
mex,f,youth,2007,31.89518165588379
mex,f,adult,2007,44.61452102661133
mex,mf,total,2008,59.867835998535156
mex,mf,youth,2008,45.76425552368164
mex,mf,adult,2008,65.15696716308594
mex,m,total,2008,78.58611297607422
mex,m,youth,2008,59.19560623168945
mex,m,adult,2008,86.16992950439453
mex,f,total,2008,41.756683349609375
mex,f,youth,2008,31.95570182800293
mex,f,adult,2008,45.28310775756836
mex,mf,total,2009,57.830875396728516
mex,mf,youth,2009,42.27957534790039
mex,mf,adult,2009,63.581233978271484
mex,m,total,2009,75.56140899658203
mex,m,youth,2009,54.94057083129883
mex,m,adult,2009,83.52135467529297
mex,f,total,2009,40.66507339477539
mex,f,youth,2009,29.232810974121094
mex,f,adult,2009,44.71662521362305
mex,mf,total,2010,58.75813293457031
mex,mf,youth,2010,43.961246490478516
mex,mf,adult,2010,64.15340423583984
mex,m,total,2010,76.51874542236328
mex,m,youth,2010,57.123409271240234
mex,m,adult,2010,83.90550994873047
mex,f,total,2010,41.554073333740234
mex,f,youth,2010,30.376314163208008
mex,f,adult,2010,45.458011627197266
mex,mf,total,2011,58.02469253540039
mex,mf,youth,2011,42.73691177368164
mex,mf,adult,2011,63.523555755615234
mex,m,total,2011,75.59124755859375
mex,m,youth,2011,55.32848358154297
mex,m,adult,2011,83.20272827148438
mex,f,total,2011,41.000999450683594
mex,f,youth,2011,29.735015869140625
mex,f,adult,2011,44.8830680847168
mex,mf,total,2012,59.437679290771484
mex,mf,youth,2012,43.77177047729492
mex,mf,adult,2012,64.99618530273438
mex,m,total,2012,76.5162353515625
mex,m,youth,2012,56.207645416259766
mex,m,adult,2012,84.03704071044922
mex,f,total,2012,42.88024139404297
mex,f,youth,2012,30.933738708496094
mex,f,adult,2012,46.94337844848633
mex,mf,total,2013,58.896888732910156
mex,mf,youth,2013,43.00300979614258
mex,mf,adult,2013,64.45730590820312
mex,m,total,2013,75.59845733642578
mex,m,youth,2013,55.33113479614258
mex,m,adult,2013,82.99258422851562
mex,f,total,2013,42.6992073059082
mex,f,youth,2013,30.284589767456055
mex,f,adult,2013,46.86589050292969
mex,mf,total,2014,59.0963134765625
mex,mf,youth,2014,42.76376724243164
mex,mf,adult,2014,64.72422790527344
mex,m,total,2014,75.5959701538086
mex,m,youth,2014,54.70444107055664
mex,m,adult,2014,83.09690856933594
mex,f,total,2014,43.08950424194336
mex,f,youth,2014,30.453413009643555
mex,f,adult,2014,47.2701301574707
mex,mf,total,2015,59.51105499267578
mex,mf,youth,2015,43.139835357666016
mex,mf,adult,2015,65.05972290039062
mex,m,total,2015,76.15328216552734
mex,m,youth,2015,55.21324920654297
mex,m,adult,2015,83.54336547851562
mex,f,total,2015,43.361446380615234
mex,f,youth,2015,30.698076248168945
mex,f,adult,2015,47.48499298095703
mex,mf,total,2016,59.66977310180664
mex,mf,youth,2016,43.36499786376953
mex,mf,adult,2016,65.0989990234375
mex,m,total,2016,76.32730865478516
mex,m,youth,2016,55.50001907348633
mex,m,adult,2016,83.54291534423828
mex,f,total,2016,43.498958587646484
mex,f,youth,2016,30.866348266601562
mex,f,adult,2016,47.54350662231445
mex,mf,total,2017,59.80143737792969
mex,mf,youth,2017,43.57875061035156
mex,mf,adult,2017,65.10111999511719
mex,m,total,2017,76.46221160888672
mex,m,youth,2017,55.744964599609375
mex,m,adult,2017,83.49935150146484
mex,f,total,2017,43.622493743896484
mex,f,youth,2017,31.05255889892578
mex,f,adult,2017,47.573299407958984
mex,mf,total,2018,59.83834457397461
mex,mf,youth,2018,43.767608642578125
mex,mf,adult,2018,64.9822769165039
mex,m,total,2018,76.47474670410156
mex,m,youth,2018,55.94000244140625
mex,m,adult,2018,83.30587005615234
mex,f,total,2018,43.678688049316406
mex,f,youth,2018,31.236379623413086
mex,f,adult,2018,47.51200866699219
mex,mf,total,2019,59.87397384643555
mex,mf,youth,2019,43.921791076660156
mex,mf,adult,2019,64.87090301513672
mex,m,total,2019,76.48343658447266
mex,m,youth,2019,56.080116271972656
mex,m,adult,2019,83.12428283691406
mex,f,total,2019,43.73589324951172
mex,f,youth,2019,31.40201187133789
mex,f,adult,2019,47.45545196533203
mex,mf,total,2020,59.90567398071289
mex,mf,youth,2020,44.04091262817383
mex,mf,adult,2020,64.76407623291016
mex,m,total,2020,76.48570251464844
mex,m,youth,2020,56.16899871826172
mex,m,adult,2020,82.95037841796875
mex,f,total,2020,43.79105758666992
mex,f,youth,2020,31.544408798217773
mex,f,adult,2020,47.401668548583984
mda,mf,total,1991,61.65360641479492
mda,mf,youth,1991,42.61514663696289
mda,mf,adult,1991,66.47920989990234
mda,m,total,1991,67.11515808105469
mda,m,youth,1991,42.9644889831543
mda,m,adult,1991,73.87776184082031
mda,f,total,1991,56.915157318115234
mda,f,youth,1991,42.262184143066406
mda,f,adult,1991,60.304473876953125
mda,mf,total,1992,61.436336517333984
mda,mf,youth,1992,42.00343704223633
mda,mf,adult,1992,66.4347152709961
mda,m,total,1992,66.88277435302734
mda,m,youth,1992,42.413082122802734
mda,m,adult,1992,73.8303451538086
mda,f,total,1992,56.70412826538086
mda,f,youth,1992,41.589637756347656
mda,f,adult,1992,60.25436019897461
mda,mf,total,1993,61.17177200317383
mda,mf,youth,1993,41.34821319580078
mda,mf,adult,1993,66.37357330322266
mda,m,total,1993,66.56244659423828
mda,m,youth,1993,41.81439971923828
mda,m,adult,1993,73.72075653076172
mda,f,total,1993,56.47980499267578
mda,f,youth,1993,40.87776184082031
mda,f,adult,1993,60.22327423095703
mda,mf,total,1994,60.52511978149414
mda,mf,youth,1994,39.917362213134766
mda,mf,adult,1994,66.05056762695312
mda,m,total,1994,65.70571899414062
mda,m,youth,1994,40.6259651184082
mda,m,adult,1994,73.10929870605469
mda,f,total,1994,56.0074462890625
mda,f,youth,1994,39.20265579223633
mda,f,adult,1994,60.13168716430664
mda,mf,total,1995,59.846923828125
mda,mf,youth,1995,38.347591400146484
mda,mf,adult,1995,65.73320770263672
mda,m,total,1995,64.77037811279297
mda,m,youth,1995,39.33096694946289
mda,m,adult,1995,72.43511199951172
mda,f,total,1995,55.54518127441406
mda,f,youth,1995,37.35511779785156
mda,f,adult,1995,60.10530471801758
mda,mf,total,1996,59.5440788269043
mda,mf,youth,1996,37.48284149169922
mda,mf,adult,1996,65.72779846191406
mda,m,total,1996,64.14855194091797
mda,m,youth,1996,39.236183166503906
mda,m,adult,1996,71.84215545654297
mda,f,total,1996,55.51089096069336
mda,f,youth,1996,35.706607818603516
mda,f,adult,1996,60.586952209472656
mda,mf,total,1997,60.14064025878906
mda,mf,youth,1997,37.594566345214844
mda,mf,adult,1997,66.60955810546875
mda,m,total,1997,65.0071792602539
mda,m,youth,1997,40.15752410888672
mda,m,adult,1997,72.8791732788086
mda,f,total,1997,55.867366790771484
mda,f,youth,1997,34.98501205444336
mda,f,adult,1997,61.33418273925781
mda,mf,total,1998,59.33922576904297
mda,mf,youth,1998,36.095394134521484
mda,mf,adult,1998,66.16466522216797
mda,m,total,1998,63.81787109375
mda,m,youth,1998,38.8995361328125
mda,m,adult,1998,71.91509246826172
mda,f,total,1998,55.3975830078125
mda,f,youth,1998,33.22570037841797
mda,f,adult,1998,61.323970794677734
mda,mf,total,1999,54.01479721069336
mda,mf,youth,1999,28.639110565185547
mda,mf,adult,1999,61.6442985534668
mda,m,total,1999,56.75666809082031
mda,m,youth,1999,30.57921028137207
mda,m,adult,1999,65.48123168945312
mda,f,total,1999,51.59666061401367
mda,f,youth,1999,26.645767211914062
mda,f,adult,1999,58.412933349609375
mda,mf,total,2000,54.70492935180664
mda,mf,youth,2000,30.823209762573242
mda,mf,adult,2000,62.05886459350586
mda,m,total,2000,57.58626937866211
mda,m,youth,2000,33.18707275390625
mda,m,adult,2000,65.9205093383789
mda,f,total,2000,52.15896987915039
mda,f,youth,2000,28.389211654663086
mda,f,adult,2000,58.80440902709961
mda,mf,total,2001,53.365760803222656
mda,mf,youth,2001,28.131568908691406
mda,mf,adult,2001,61.25764083862305
mda,m,total,2001,55.98481369018555
mda,m,youth,2001,29.55561065673828
mda,m,adult,2001,65.14312744140625
mda,f,total,2001,51.046974182128906
mda,f,youth,2001,26.66556739807129
mda,f,adult,2001,57.976783752441406
mda,mf,total,2002,53.106117248535156
mda,mf,youth,2002,27.217378616333008
mda,mf,adult,2002,61.30332946777344
mda,m,total,2002,54.92524337768555
mda,m,youth,2002,27.650985717773438
mda,m,adult,2002,64.47416687011719
mda,f,total,2002,51.49304962158203
mda,f,youth,2002,26.771848678588867
mda,f,adult,2002,58.62036895751953
mda,mf,total,2003,47.319679260253906
mda,mf,youth,2003,20.644468307495117
mda,mf,adult,2003,55.830501556396484
mda,m,total,2003,49.05940628051758
mda,m,youth,2003,22.206966400146484
mda,m,adult,2003,58.50929641723633
mda,f,total,2003,45.774803161621094
mda,f,youth,2003,19.042884826660156
mda,f,adult,2003,53.55859375
mda,mf,total,2004,45.6177978515625
mda,mf,youth,2004,18.636457443237305
mda,mf,adult,2004,54.2318115234375
mda,m,total,2004,46.50043869018555
mda,m,youth,2004,19.420867919921875
mda,m,adult,2004,56.01581954956055
mda,f,total,2004,44.83268737792969
mda,f,youth,2004,17.833585739135742
mda,f,adult,2004,52.71474075317383
mda,mf,total,2005,45.46269989013672
mda,mf,youth,2005,18.157730102539062
mda,mf,adult,2005,54.11309051513672
mda,m,total,2005,45.999244689941406
mda,m,youth,2005,18.96136474609375
mda,m,adult,2005,55.413414001464844
mda,f,total,2005,44.98442840576172
mda,f,youth,2005,17.334856033325195
mda,f,adult,2005,53.00397872924805
mda,mf,total,2006,42.77248001098633
mda,mf,youth,2006,19.368728637695312
mda,mf,adult,2006,50.043235778808594
mda,m,total,2006,45.44198226928711
mda,m,youth,2006,21.549983978271484
mda,m,adult,2006,53.59581756591797
mda,f,total,2006,40.38731002807617
mda,f,youth,2006,17.129650115966797
mda,f,adult,2006,47.00347900390625
mda,mf,total,2007,42.69706726074219
mda,mf,youth,2007,18.06793212890625
mda,mf,adult,2007,50.18609619140625
mda,m,total,2007,44.95505905151367
mda,m,youth,2007,20.422853469848633
mda,m,adult,2007,53.14816665649414
mda,f,total,2007,40.67353439331055
mda,f,youth,2007,15.641657829284668
mda,f,adult,2007,47.642189025878906
mda,mf,total,2008,42.80162048339844
mda,mf,youth,2008,18.724119186401367
mda,mf,adult,2008,49.949764251708984
mda,m,total,2008,45.40132141113281
mda,m,youth,2008,21.014204025268555
mda,m,adult,2008,53.34807205200195
mda,f,total,2008,40.46443557739258
mda,f,youth,2008,16.3570613861084
mda,f,adult,2008,47.01898193359375
mda,mf,total,2009,40.03841018676758
mda,mf,youth,2009,18.334442138671875
mda,mf,adult,2009,46.30512619018555
mda,m,total,2009,42.884796142578125
mda,m,youth,2009,20.188587188720703
mda,m,adult,2009,50.06610870361328
mda,f,total,2009,37.47260284423828
mda,f,youth,2009,16.415422439575195
mda,f,adult,2009,43.047874450683594
mda,mf,total,2010,38.69521713256836
mda,mf,youth,2010,18.066020965576172
mda,mf,adult,2010,44.45612335205078
mda,m,total,2010,41.21039581298828
mda,m,youth,2010,19.446395874023438
mda,m,adult,2010,47.85454559326172
mda,f,total,2010,36.423919677734375
mda,f,youth,2010,16.638486862182617
mda,f,adult,2010,41.501609802246094
mda,mf,total,2011,39.50313186645508
mda,mf,youth,2011,18.96988296508789
mda,mf,adult,2011,44.98387145996094
mda,m,total,2011,42.287723541259766
mda,m,youth,2011,20.79477882385254
mda,m,adult,2011,48.55501174926758
mda,f,total,2011,36.98600769042969
mda,f,youth,2011,17.079904556274414
mda,f,adult,2011,41.871185302734375
mda,mf,total,2012,38.43610382080078
mda,mf,youth,2012,17.525348663330078
mda,mf,adult,2012,43.69660186767578
mda,m,total,2012,40.75797653198242
mda,m,youth,2012,19.442779541015625
mda,m,adult,2012,46.61110305786133
mda,f,total,2012,36.33709716796875
mda,f,youth,2012,15.538461685180664
mda,f,adult,2012,41.151039123535156
mda,mf,total,2013,39.35190200805664
mda,mf,youth,2013,18.254838943481445
mda,mf,adult,2013,44.29634094238281
mda,m,total,2013,42.06853103637695
mda,m,youth,2013,20.57784652709961
mda,m,adult,2013,47.562137603759766
mda,f,total,2013,36.8975830078125
mda,f,youth,2013,15.847362518310547
mda,f,adult,2013,41.43954086303711
mda,mf,total,2014,39.98822021484375
mda,mf,youth,2014,18.719837188720703
mda,mf,adult,2014,44.60713577270508
mda,m,total,2014,42.938392639160156
mda,m,youth,2014,21.093414306640625
mda,m,adult,2014,48.11048889160156
mda,f,total,2014,37.325252532958984
mda,f,youth,2014,16.259048461914062
mda,f,adult,2014,41.53881072998047
mda,mf,total,2015,39.90155792236328
mda,mf,youth,2015,17.713653564453125
mda,mf,adult,2015,44.36867141723633
mda,m,total,2015,42.888362884521484
mda,m,youth,2015,19.137496948242188
mda,m,adult,2015,48.10109329223633
mda,f,total,2015,37.207828521728516
mda,f,youth,2015,16.23614501953125
mda,f,adult,2015,41.09648895263672
mda,mf,total,2016,40.505760192871094
mda,mf,youth,2016,18.54764747619629
mda,mf,adult,2016,44.61298370361328
mda,m,total,2016,43.76998519897461
mda,m,youth,2016,20.384326934814453
mda,m,adult,2016,48.540382385253906
mda,f,total,2016,37.56611633300781
mda,f,youth,2016,16.639949798583984
mda,f,adult,2016,41.169498443603516
mda,mf,total,2017,40.732933044433594
mda,mf,youth,2017,18.709346771240234
mda,mf,adult,2017,44.58030319213867
mda,m,total,2017,44.09833908081055
mda,m,youth,2017,20.669618606567383
mda,m,adult,2017,48.566505432128906
mda,f,total,2017,37.70610809326172
mda,f,youth,2017,16.669187545776367
mda,f,adult,2017,41.08565139770508
mda,mf,total,2018,40.911373138427734
mda,mf,youth,2018,18.803661346435547
mda,mf,adult,2018,44.542869567871094
mda,m,total,2018,44.36338424682617
mda,m,youth,2018,20.836904525756836
mda,m,adult,2018,48.58943557739258
mda,f,total,2018,37.810489654541016
mda,f,youth,2018,16.681209564208984
mda,f,adult,2018,40.99674987792969
mda,mf,total,2019,41.0998649597168
mda,mf,youth,2019,18.8649845123291
mda,mf,adult,2019,44.56061553955078
mda,m,total,2019,44.64590072631836
mda,m,youth,2019,20.946744918823242
mda,m,adult,2019,48.6878547668457
mda,f,total,2019,37.91881561279297
mda,f,youth,2019,16.684656143188477
mda,f,adult,2019,40.94662094116211
mda,mf,total,2020,41.307525634765625
mda,mf,youth,2020,18.879947662353516
mda,mf,adult,2020,44.643760681152344
mda,m,total,2020,44.954689025878906
mda,m,youth,2020,21.000572204589844
mda,m,adult,2020,48.86777114868164
mda,f,total,2020,38.040706634521484
mda,f,youth,2020,16.65180778503418
mda,f,adult,2020,40.94926452636719
mng,mf,total,1991,54.96920394897461
mng,mf,youth,1991,38.67200469970703
mng,mf,adult,1991,63.72678756713867
mng,m,total,1991,59.88385772705078
mng,m,youth,1991,42.51156997680664
mng,m,adult,1991,69.4283676147461
mng,f,total,1991,50.25046920776367
mng,f,youth,1991,34.87950134277344
mng,f,adult,1991,58.33528137207031
mng,mf,total,1992,55.882537841796875
mng,mf,youth,1992,40.27238845825195
mng,mf,adult,1992,64.18756103515625
mng,m,total,1992,60.98481369018555
mng,m,youth,1992,44.17586135864258
